18861231  .0040709  .0039038  .0001671 
18870103 -.0024650 -.0026443  .0001793 
18870104 -.0175999 -.0177792  .0001793 
18870105  .0030374  .0028581  .0001793 
18870106  .0061958  .0060165  .0001793 
18870107 -.0105226 -.0107019  .0001793 
18870108  .0016111  .0014318  .0001793 
18870110  .0031976  .0030183  .0001793 
18870111 -.0009293 -.0011086  .0001793 
18870112  .0062044  .0060251  .0001793 
18870113 -.0077009 -.0078802  .0001793 
18870114  .0066924  .0065131  .0001793 
18870115  .0045985  .0044192  .0001793 
18870117 -.0034348 -.0036141  .0001793 
18870118  .0030180  .0028387  .0001793 
18870119  .0052115  .0050322  .0001793 
18870120 -.0043583 -.0045376  .0001793 
18870121 -.0065796 -.0067589  .0001793 
18870122  .0017618  .0015825  .0001793 
18870124 -.0238371 -.0240164  .0001793 
18870125  .0168541  .0166748  .0001793 
18870126 -.0088971 -.0090764  .0001793 
18870127 -.0031953 -.0033746  .0001793 
18870128  .0074350  .0072557  .0001793 
18870129 -.0049432 -.0051225  .0001793 
18870131 -.0051304 -.0053097  .0001793 
18870201 -.0058375 -.0059851  .0001476 
18870202  .0084470  .0082994  .0001476 
18870203 -.0053398 -.0054874  .0001476 
18870204  .0072881  .0071405  .0001476 
18870205  .0119104  .0117628  .0001476 
18870207 -.0000117 -.0001593  .0001476 
18870208  .0057226  .0055750  .0001476 
18870209  .0096518  .0095042  .0001476 
18870210  .0031289  .0029813  .0001476 
18870211 -.0057973 -.0059449  .0001476 
18870212  .0037674  .0036198  .0001476 
18870214 -.0065954 -.0067430  .0001476 
18870215 -.0240078 -.0241554  .0001476 
18870216  .0252244  .0250768  .0001476 
18870217 -.0064812 -.0066288  .0001476 
18870218  .0042785  .0041309  .0001476 
18870219  .0042615  .0041139  .0001476 
18870221 -.0028464 -.0029940  .0001476 
18870223  .0088405  .0086929  .0001476 
18870224  .0057885  .0056409  .0001476 
18870225  .0012383  .0010907  .0001476 
18870226 -.0079458 -.0080934  .0001476 
18870228 -.0044028 -.0045504  .0001476 
18870301 -.0049953 -.0050441  .0000488 
18870302  .0097129  .0096641  .0000488 
18870303  .0036578  .0036090  .0000488 
18870304 -.0077686 -.0078174  .0000488 
18870305  .0020973  .0020485  .0000488 
18870307  .0071254  .0070766  .0000488 
18870308  .0008296  .0007808  .0000488 
18870309 -.0055683 -.0056171  .0000488 
18870310 -.0030894 -.0031382  .0000488 
18870311  .0008358  .0007870  .0000488 
18870312 -.0029396 -.0029884  .0000488 
18870314 -.0054726 -.0055214  .0000488 
18870315  .0084562  .0084074  .0000488 
18870316  .0013073  .0012585  .0000488 
18870317 -.0035647 -.0036135  .0000488 
18870318  .0020986  .0020498  .0000488 
18870319  .0038254  .0037766  .0000488 
18870321 -.0040271 -.0040759  .0000488 
18870322  .0006784  .0006296  .0000488 
18870323  .0000488  .0000000  .0000488 
18870324  .0080715  .0080227  .0000488 
18870325 -.0032284 -.0032772  .0000488 
18870326  .0064681  .0064193  .0000488 
18870328  .0050270  .0049782  .0000488 
18870329  .0009776  .0009288  .0000488 
18870330 -.0025803 -.0026291  .0000488 
18870331  .0048557  .0048069  .0000488 
18870401 -.0030977 -.0032407  .0001430 
18870402  .0037039  .0035609  .0001430 
18870404  .0029199  .0027769  .0001430 
18870405  .0029122  .0027692  .0001430 
